1.5,1.5,0.14683724640380438,-234.803258
1.55,1.5,5.766185714395055,-234.794303
1.6,1.5,6.558102829610999,-234.793041
1.65,1.5,8.380390708011568,-234.790137
1.7,1.5,10.99334068239558,-234.785973
1.75,1.5,14.203052286406715,-234.780858
1.7999999999999998,1.5,17.828802755201878,-234.77508
1.8499999999999999,1.5,21.7306574479955,-234.768862
1.9,1.5,25.805077280799317,-234.762369
1.95,1.5,29.92530531441232,-234.755803
2,1.5,33.973369744011336,-234.749352
2.05,1.5,37.94864305999794,-234.743017
2.0999999999999996,1.5,41.89442342480551,-234.736729
2.15,1.5,45.766785166402265,-234.730558
2.1999999999999997,1.5,49.46971931599874,-234.724657
2.25,1.5,52.9818905471953,-234.71906
2.3,1.5,56.38989518480517,-234.713629
2.3499999999999996,1.5,59.73326633359987,-234.708301
2.4,1.5,62.926035178400284,-234.703213
2.4499999999999997,1.5,65.96506417119647,-234.69837
2.5,1.5,68.97836527040413,-234.693568
2.55,1.5,72.08767533840123,-234.688613
2.5999999999999996,1.5,75.34507767199896,-234.683422
2.65,1.5,78.71794177200837,-234.678047
2.6999999999999997,1.5,82.10084602561028,-234.672656
2.75,1.5,85.38836882000331,-234.667417
2.8,1.5,88.57674509759697,-234.662336
1.5,1.55,0,-234.803492
1.55,1.55,5.372737195207498,-234.79493
1.6,1.55,6.203559905596555,-234.793606
1.65,1.55,8.035887937607445,-234.790686
1.7,1.55,10.652602969599785,-234.786516
1.75,1.55,13.845371814400192,-234.781428
1.7999999999999998,1.55,17.43911929360481,-234.775701
1.8499999999999999,1.55,21.304578429601154,-234.769541
1.9,1.55,25.338837647999355,-234.763112
1.95,1.55,29.425180163208736,-234.7566
2,1.55,33.449399227996615,-234.750187
2.05,1.55,37.36819668000097,-234.743942
2.0999999999999996,1.55,41.21357550881234,-234.737814
2.15,1.55,44.94914015759777,-234.731861
2.1999999999999997,1.55,48.487039282400715,-234.726223
2.25,1.55,51.81723272961086,-234.720916
2.3,1.55,55.04388709279705,-234.715774
2.3499999999999996,1.55,58.2146931015994,-234.710721
2.4,1.55,61.24619197919677,-234.70589
2.4499999999999997,1.55,64.13650119681175,-234.701284
2.5,1.55,67.01739777039698,-234.696693
2.55,1.55,70.00497097599825,-234.691932
2.5999999999999996,1.55,73.14126395679857,-234.686934
2.65,1.55,76.36791832000259,-234.681792
2.6999999999999997,1.55,79.55566708799785,-234.676712
2.75,1.55,82.6367392239949,-234.671802
2.8,1.55,85.63560760240331,-234.667023
1.5,1.6,1.2211336816023708,-234.801546
1.55,1.6,6.202932395998139,-234.793607
1.6,1.6,7.1140763351984235,-234.792155
1.65,1.6,8.969622222404197,-234.789198
1.7,1.6,11.57943464879613,-234.785039
1.75,1.6,14.751495676795315,-234.779984
1.7999999999999998,1.6,18.3107301279979,-234.774312
1.8499999999999999,1.6,22.127871024809224,-234.768229
1.9,1.6,26.09937928320534,-234.7619
1.95,1.6,30.111675665605485,-234.755506
2,1.6,34.05871104960988,-234.749216
2.05,1.6,37.897814782401426,-234.743098
2.0999999999999996,1.6,41.62522180640745,-234.737158
2.15,1.6,45.200771507204514,-234.73146
2.1999999999999997,1.6,48.54916273280438,-234.726124
2.25,1.6,51.67541556001221,-234.721142
2.3,1.6,54.69875681281234,-234.716324
2.3499999999999996,1.6,57.67440733600804,-234.711582
2.4,1.6,60.52518344879798,-234.707039
2.4499999999999997,1.6,63.25359518961151,-234.702691
2.5,1.6,65.9882820264092,-234.698333
2.55,1.6,68.8378031200023,-234.693792
2.5999999999999996,1.6,71.82600383520199,-234.68903
2.65,1.6,74.8681703760081,-234.684182
2.6999999999999997,1.6,77.83315323599506,-234.679457
2.75,1.6,80.7065196943993,-234.674878
2.8,1.6,83.51525266400623,-234.670402
1.5,1.65,3.5209563656100524,-234.797881
1.55,1.65,8.035260428009028,-234.790687
1.6,1.65,8.968994712805783,-234.789199
1.65,1.65,10.864701214399336,-234.786178
1.7,1.65,13.477651188801183,-234.782014
1.75,1.65,16.627121871203897,-234.776995
1.7999999999999998,1.65,20.14556819840245,-234.771388
1.8499999999999999,1.65,23.902468173605353,-234.765401
1.9,1.65,27.790517655198165,-234.759205
1.95,1.65,31.696764915198536,-234.75298
2,1.65,35.51704336000194,-234.746892
2.05,1.65,39.21621245200792,-234.740997
2.0999999999999996,1.65,42.789879624009735,-234.735302
2.15,1.65,46.18909912720611,-234.729885
2.1999999999999997,1.65,49.339197319207244,-234.724865
2.25,1.65,52.2602545071981,-234.72021
2.3,1.65,55.075262572807006,-234.715724
2.3499999999999996,1.65,57.845089947205146,-234.71131
2.4,1.65,60.501965593603096,-234.707076
2.4499999999999997,1.65,63.05216460800286,-234.703012
2.5,1.65,65.61930638159552,-234.698921
2.55,1.65,68.30630248880661,-234.694639
2.5999999999999996,1.65,71.11440794879726,-234.690164
2.65,1.65,73.9438487352054,-234.685655
2.6999999999999997,1.65,76.68794821599717,-234.681282
2.75,1.65,79.36866922720625,-234.67701
2.8,1.65,81.99354188399583,-234.672827
1.5,1.7,6.815381765603489,-234.792631
1.55,1.7,10.651975460001369,-234.786517
1.6,1.7,11.578807139197716,-234.78504
1.65,1.7,13.477023679202766,-234.782015
1.7,1.7,16.09373871119511,-234.777845
1.75,1.7,19.223129086395016,-234.772858
1.7999999999999998,1.7,22.697649741597463,-234.767321
1.8499999999999999,1.7,26.384896151197875,-234.761445
1.9,1.7,30.173171606410737,-234.755408
1.95,1.7,33.9495243792002,-234.74939
2,1.7,37.61669048159781,-234.743546
2.05,1.7,41.145804472005096,-234.737922
