,-1,-1,,-1.590146052
,-1,-1,,-1.590146052
,-0.9230769231,-1,,-1.432299185
,-0.8461538462,-1,,-1.410054322
,-0.7692307692,-1,,-1.358866461
,-0.6923076923,-1,,-1.285468989
,-0.6153846154,-1,,-1.195308551
,-0.5384615385,-1,,-1.093461628
,-0.4615384615,-1,,-0.983858968
,-0.3846153846,-1,,-0.869408973
,-0.3076923077,-1,,-0.75367223
,-0.2307692308,-1,,-0.639962555
,-0.1538461538,-1,,-0.528297574
,-0.07692307692,-1,,-0.417461047
,0,-1,,-0.308686841
,0.07692307692,-1,,-0.204671837
,0.1538461538,-1,,-0.106015342
,0.2307692308,-1,,-0.010284874
,0.3076923077,-1,,0.083630046
,0.3846153846,-1,,0.173314564
,0.4615384615,-1,,0.258680547
,0.5384615385,-1,,0.343323836
,0.6153846154,-1,,0.430664006
,0.6923076923,-1,,0.522164072
,0.7692307692,-1,,0.616907446
,0.8461538462,-1,,0.711932846
,0.9230769231,-1,,0.804278992
,1,-1,,0.893840123
,-1,-0.9230769231,,-1.594270694
,-0.9230769231,-0.9230769231,,-1.44335111
,-0.8461538462,-0.9230769231,,-1.420013393
,-0.7692307692,-0.9230769231,,-1.368543505
,-0.6923076923,-0.9230769231,,-1.295040274
,-0.6153846154,-0.9230769231,,-1.205355755
,-0.5384615385,-0.9230769231,,-1.104407793
,-0.4615384615,-0.9230769231,,-0.99582748
,-0.3846153846,-0.9230769231,,-0.882505592
,-0.3076923077,-0.9230769231,,-0.767720689
,-0.2307692308,-0.9230769231,,-0.654680828
,-0.1538461538,-0.9230769231,,-0.544602248
,-0.07692307692,-0.9230769231,,-0.436585989
,0,-0.9230769231,,-0.331654397
,0.07692307692,-0.9230769231,,-0.232275209
,0.1538461538,-0.9230769231,,-0.138730449
,0.2307692308,-0.9230769231,,-0.04809409
,0.3076923077,-0.9230769231,,0.040973494
,0.3846153846,-0.9230769231,,0.126127957
,0.4615384615,-0.9230769231,,0.207316418
,0.5384615385,-0.9230769231,,0.288240479
,0.6153846154,-0.9230769231,,0.372161075
,0.6923076923,-0.9230769231,,0.460259192
,0.7692307692,-0.9230769231,,0.550895551
