0,1.5,1.5,0.146837246,0.004124642,,0.028089888
0,1.5,1.5,0.146837246,0.004124642,,0.028089888
0,1.55,1.5,5.766185714,0.161971509,,0.028089888
0,1.6,1.5,6.55810283,0.184216372,,0.028089888
0,1.65,1.5,8.380390708,0.235404233,,0.028089888
0,1.7,1.5,10.99334068,0.308801705,,0.028089888
0,1.75,1.5,14.20305229,0.398962143,,0.028089888
0,1.8,1.5,17.82880276,0.500809066,,0.028089888
0,1.85,1.5,21.73065745,0.610411726,,0.028089888
0,1.9,1.5,25.80507728,0.724861721,,0.028089888
0,1.95,1.5,29.92530531,0.840598464,,0.028089888
0,2,1.5,33.97336974,0.954308139,,0.028089888
0,2.05,1.5,37.94864306,1.06597312,,0.028089888
0,2.1,1.5,41.89442342,1.176809647,,0.028089888
0,2.15,1.5,45.76678517,1.285583853,,0.028089888
0,2.2,1.5,49.46971932,1.389598857,,0.028089888
0,2.25,1.5,52.98189055,1.488255352,,0.028089888
0,2.3,1.5,56.38989518,1.58398582,,0.028089888
0,2.35,1.5,59.73326633,1.67790074,,0.028089888
0,2.4,1.5,62.92603518,1.767585258,,0.028089888
0,2.45,1.5,65.96506417,1.852951241,,0.028089888
0,2.5,1.5,68.97836527,1.93759453,,0.028089888
0,2.55,1.5,72.08767534,2.0249347,,0.028089888
0,2.6,1.5,75.34507767,2.116434766,,0.028089888
0,2.65,1.5,78.71794177,2.21117814,,0.028089888
0,2.7,1.5,82.10084603,2.30620354,,0.028089888
0,2.75,1.5,85.38836882,2.398549686,,0.028089888
0,2.8,1.5,88.5767451,2.488110817,,0.028089888
0,1.5,1.55,0,0,,0.028089888
0,1.55,1.55,5.372737195,0.150919584,,0.028089888
0,1.6,1.55,6.203559906,0.174257301,,0.028089888
0,1.65,1.55,8.035887938,0.225727189,,0.028089888
0,1.7,1.55,10.65260297,0.29923042,,0.028089888
0,1.75,1.55,13.84537181,0.388914939,,0.028089888
0,1.8,1.55,17.43911929,0.489862901,,0.028089888
0,1.85,1.55,21.30457843,0.598443214,,0.028089888
0,1.9,1.55,25.33883765,0.711765102,,0.028089888
0,1.95,1.55,29.42518016,0.826550005,,0.028089888
0,2,1.55,33.44939923,0.939589866,,0.028089888
0,2.05,1.55,37.36819668,1.049668446,,0.028089888
0,2.1,1.55,41.21357551,1.157684705,,0.028089888
0,2.15,1.55,44.94914016,1.262616297,,0.028089888
0,2.2,1.55,48.48703928,1.361995485,,0.028089888
0,2.25,1.55,51.81723273,1.455540245,,0.028089888
0,2.3,1.55,55.04388709,1.546176604,,0.028089888
0,2.35,1.55,58.2146931,1.635244188,,0.028089888
0,2.4,1.55,61.24619198,1.720398651,,0.028089888
0,2.45,1.55,64.1365012,1.801587112,,0.028089888
0,2.5,1.55,67.01739777,1.882511173,,0.028089888
0,2.55,1.55,70.00497098,1.966431769,,0.028089888
0,2.6,1.55,73.14126396,2.054529886,,0.028089888
0,2.65,1.55,76.36791832,2.145166245,,0.028089888
0,2.7,1.55,79.55566709,2.23470975,,0.028089888
0,2.75,1.55,82.63673922,2.32125672,,0.028089888
0,2.8,1.55,85.6356076,2.405494596,,0.028089888
0,1.5,1.6,1.221133682,0.034301508,,0.028089888
0,1.55,1.6,6.202932396,0.174239674,,0.028089888
0,1.6,1.6,7.114076335,0.199833605,,0.028089888
0,1.65,1.6,8.969622222,0.25195568,,0.028089888
0,1.7,1.6,11.57943465,0.325265018,,0.028089888
0,1.75,1.6,14.75149568,0.414367856,,0.028089888
0,1.8,1.6,18.31073013,0.514346352,,0.028089888
0,1.85,1.6,22.12787102,0.621569411,,0.028089888
0,1.9,1.6,26.09937928,0.733128632,,0.028089888
0,1.95,1.6,30.11167567,0.845833586,,0.028089888
0,2,1.6,34.05871105,0.956705367,,0.028089888
0,2.05,1.6,37.89781478,1.064545359,,0.028089888
0,2.1,1.6,41.62522181,1.169247804,,0.028089888
0,2.15,1.6,45.20077151,1.269684593,,0.028089888
0,2.2,1.6,48.54916273,1.363740526,,0.028089888
0,2.25,1.6,51.67541556,1.451556617,,0.028089888
0,2.3,1.6,54.69875681,1.536481933,,0.028089888
0,2.35,1.6,57.67440734,1.620067622,,0.028089888
0,2.4,1.6,60.52518345,1.700145602,,0.028089888
0,2.45,1.6,63.25359519,1.776786382,,0.028089888
0,2.5,1.6,65.98828203,1.853603428,,0.028089888
0,2.55,1.6,68.83780312,1.933646155,,0.028089888
0,2.6,1.6,71.82600384,2.017584377,,0.028089888
0,2.65,1.6,74.86817038,2.103038494,,0.028089888
0,2.7,1.6,77.83315324,2.186324529,,0.028089888
0,2.75,1.6,80.70651969,2.26703707,,0.028089888
0,2.8,1.6,83.51525266,2.345934064,,0.028089888
0,1.5,1.65,3.520956366,0.098903269,,0.028089888
0,1.55,1.65,8.035260428,0.225709563,,0.028089888
0,1.6,1.65,8.968994713,0.251938054,,0.028089888
0,1.65,1.65,10.86470121,0.305188236,,0.028089888
0,1.7,1.65,13.47765119,0.378585708,,0.028089888
0,1.75,1.65,16.62712187,0.467053985,,0.028089888
0,1.8,1.65,20.1455682,0.565886747,,0.028089888
0,1.85,1.65,23.90246817,0.671417645,,0.028089888
0,1.9,1.65,27.79051766,0.780632518,,0.028089888
0,1.95,1.65,31.69676492,0.890358565,,0.028089888
0,2,1.65,35.51704336,0.997669757,,0.028089888
0,2.05,1.65,39.21621245,1.101579001,,0.028089888
0,2.1,1.65,42.78987962,1.201962911,,0.028089888
0,2.15,1.65,46.18909913,1.297446605,,0.028089888
0,2.2,1.65,49.33919732,1.385932509,,0.028089888
0,2.25,1.65,52.26025451,1.467984677,,0.028089888
0,2.3,1.65,55.07526257,1.547057937,,0.028089888
0,2.35,1.65,57.84508995,1.624862077,,0.028089888
0,2.4,1.65,60.50196559,1.699493416,,0.028089888
0,2.45,1.65,63.05216461,1.771128219,,0.028089888
0,2.5,1.65,65.61930638,1.843238943,,0.028089888
0,2.55,1.65,68.30630249,1.918716362,,0.028089888
0,2.6,1.65,71.11440795,1.997595729,,0.028089888
0,2.65,1.65,73.94384874,2.077074403,,0.028089888
0,2.7,1.65,76.68794822,2.154155849,,0.028089888
0,2.75,1.65,79.36866923,2.229457001,,0.028089888
0,2.8,1.65,81.99354188,2.303189379,,0.028089888
0,1.5,1.7,6.815381766,0.191443308,,0.028089888
0,1.55,1.7,10.65197546,0.299212794,,0.028089888
0,1.6,1.7,11.57880714,0.325247392,,0.028089888
0,1.65,1.7,13.47702368,0.378568081,,0.028089888
0,1.7,1.7,16.09373871,0.452071312,,0.028089888
0,1.75,1.7,19.22312909,0.539975536,,0.028089888
0,1.8,1.7,22.69764974,0.637574431,,0.028089888
0,1.85,1.7,26.38489615,0.741148768,,0.028089888
0,1.9,1.7,30.17317161,0.847561,,0.028089888
0,1.95,1.7,33.94952438,0.953638325,,0.028089888
0,2,1.7,37.61669048,1.056648609,,0.028089888
0,2.05,1.7,41.14580447,1.155781024,,0.028089888
0,2.1,1.7,44.53686635,1.251035572,,0.028089888
0,2.15,1.7,47.74218539,1.341072623,,0.028089888
0,2.2,1.7,50.69399055,1.423988498,,0.028089888
0,2.25,1.7,53.41424466,1.500400131,,0.028089888
0,2.3,1.7,56.02280207,1.573674215,,0.028089888
0,2.35,1.7,58.57802116,1.645450033,,0.028089888
0,2.4,1.7,61.02844615,1.714282195,,0.028089888
0,2.45,1.7,63.38411719,1.78045273,,0.028089888
0,2.5,1.7,65.76614363,1.847363585,,0.028089888
0,2.55,1.7,68.26300433,1.917500121,,0.028089888
0,2.6,1.7,70.86528664,1.990597939,,0.028089888
0,2.65,1.7,73.47321654,2.063854397,,0.028089888
0,2.7,1.7,76.01588543,2.135277681,,0.028089888
0,2.75,1.7,78.51588368,2.205502351,,0.028089888
0,2.8,1.7,80.96003357,2.274158246,,0.028089888
0,1.5,1.75,14.20430731,0.398997396,,0.028089888
0,1.55,1.75,13.84537181,0.388914939,,0.028089888
0,1.6,1.75,14.75212319,0.414385483,,0.028089888
